8.13	0.0001
8.14	0.0002
8.16	0.0001
8.17	0.0008
8.2	0.0009
8.21	0.0003
8.23	0.0001
8.24	0.0001
8.27	0.0002
8.28	0.0001
8.3	0.0002
8.31	0.0003
8.34	0.0004
8.37	0.0001
8.38	0.0009
8.41	0.0003
8.42	0.0002
8.44	0.0809
8.45	0.3473
8.48	0.3217
8.49	0.1262
8.51	0.0119
8.52	0.04
8.55	0.0092
8.56	0.0035
8.58	0.0014
8.59	0.0035
8.62	0.0033
8.63	0.001
8.65	0.0014
8.66	0.0033
8.69	0.0015
8.7	0.0005
8.72	0.0008
8.73	0.0012
8.76	0.0006
8.77	0.0005
8.79	0.0001
8.8	0.001
8.83	0.0009
8.86	0.0005
8.87	0.0007
8.9	0.0023
8.91	0.0005
8.93	0.0008
8.94	0.0013
8.97	0.0014
8.98	0.0001
9	0.0006
9.01	0.0012
9.04	0.0017
9.05	0.0002
9.07	0.0004
9.08	0.001
9.11	0.0008
9.12	0.0001
9.14	0.0005
9.15	0.0003
9.18	0.001
9.19	0.0001
9.21	0.0002
9.22	0.0004
9.25	0.0005
9.29	0.0003
9.32	0.0005
9.35	0.0003
9.36	0.0003
9.39	0.0002
9.42	0.0001
9.43	0.0004
9.46	0.0003
9.5	0.0004
9.53	0.0006
9.56	0.0002
9.57	0.0002
9.6	0.0004
9.63	0.0001
9.64	0.0002
9.67	0.0004
9.7	0.0003
9.71	0.0001
9.74	0.0002
9.77	0.0001
9.81	0.0003
9.88	0.0003
9.92	0.0002
10.02	0.0001
10.08	0.0001
10.12	0.0002
10.16	0.0001
10.2	0.0002
10.23	0.0003
10.29	0.0001
10.33	0.0001
10.37	0.0002
10.41	0.0001
10.43	0.0001
10.44	0.0002
10.54	0.0002
10.58	0.0001
10.64	0.0001
10.65	0.0001
10.68	0.0001
10.72	0.0002
10.89	0.0001
10.96	0.0002
11.03	0.0001
11.07	0.0001
11.1	0.0001
11.42	0.0001
11.52	0.0001
11.55	0.0001
11.56	0.0001
11.62	0.0002
11.66	0.0001
11.77	0.0001
11.83	0.0001
11.91	0.0001
11.94	0.0001
12.08	0.0001
12.11	0.0001
12.18	0.0001
12.29	0.0001
12.43	0.0001
12.6	0.0001
12.64	0.0002
12.74	0.0001
12.81	0.0001
12.95	0.0001
13.02	0.0002
13.16	0.0001
13.23	0.0002
13.37	0.0001
13.41	0.0001
13.61	0.0001
13.82	0.0001
14	0.0001
15.36	0.0001
15.5	0.0001
15.99	0.0001
16.54	0.0001
17.35	0.0001
17.52	0.0001
18.96	0.0001
19.13	0.0001
19.17	0.0001
20.31	0.0001
21.5	0.0001
22.34	0.0001
22.58	0.0001
24.33	0.0001
25.17	0.0001
25.84	0.0001
26.74	0.0001
30.31	0.0001
31.35	0.0001
31.6	0.0001
31.94	0.0001
34.77	0.0001
34.98	0.0001
35.57	0.0001
39.1	0.0001
40.07	0.0001
41.05	0.0001
41.23	0.0001
41.65	0.0001
42.2	0.0001
47.09	0.0001
55.4	0.0001
63.15	0.0001
64.16	0.0001
74.67	0.0001
90.69	0.0001
