3.73	0.0001
3.74	0.0001
3.77	0.0009
3.8	0.0001
3.81	0.0003
3.84	0.0076
3.87	0.0235
3.88	0.0228
3.9	0.0044
3.91	0.1699
3.94	0.0478
3.95	0.0366
3.97	0.0012
3.98	0.0411
4.01	0.0197
4.02	0.0146
4.04	0.0013
4.05	0.032
4.08	0.0157
4.09	0.0133
4.11	0.0019
4.12	0.0269
4.15	0.012
4.16	0.0083
4.18	0.0018
4.19	0.0168
4.22	0.0118
4.23	0.0091
4.25	0.0028
4.26	0.0203
4.29	0.1102
4.3	0.0662
4.32	0.0293
4.33	0.2002
4.36	0.0032
4.37	0.0013
4.39	0.0002
4.4	0.0011
4.43	0.0007
4.44	0.0004
4.46	0.0003
4.47	0.0004
4.5	0.0003
4.51	0.0003
4.53	0.0003
4.54	0.0006
4.57	0.0005
4.6	0.0001
4.61	0.0008
4.64	0.0004
4.65	0.0002
4.67	0.0001
4.68	0.0007
4.71	0.0005
4.72	0.0001
4.75	0.0006
4.78	0.0006
4.81	0.0001
4.82	0.0001
4.85	0.0003
4.89	0.0002
4.92	0.0003
4.93	0.0001
4.95	0.0001
4.96	0.0003
4.99	0.0009
5	0.0003
5.03	0.0001
5.06	0.0003
5.09	0.0001
5.1	0.0003
5.13	0.0001
5.14	0.0001
5.16	0.0001
5.17	0.0001
5.21	0.0001
5.23	0.0001
5.24	0.0003
5.31	0.0001
5.34	0.0002
5.37	0.0001
5.38	0.0003
5.44	0.0001
5.48	0.0001
5.51	0.0002
5.52	0.0001
5.69	0.0002
5.73	0.0001
5.76	0.0002
5.87	0.0002
5.9	0.0001
5.96	0.0001
6.04	0.0001
6.08	0.0001
6.14	0.0001
6.18	0.0001
6.28	0.0001
6.29	0.0001
6.36	0.0001
6.39	0.0001
6.73	0.0001
7.23	0.0001
7.43	0.0001
7.65	0.0002
7.79	0.0001
7.85	0.0001
7.93	0.0001
8.31	0.0001
8.42	0.0001
8.86	0.0001
8.87	0.0001
8.97	0.0001
9.14	0.0001
9.18	0.0001
9.46	0.0001
10.05	0.0001
10.5	0.0001
10.71	0.0001
10.82	0.0001
11.28	0.0001
11.91	0.0001
12.14	0.0001
12.15	0.0001
12.29	0.0001
12.33	0.0001
12.39	0.0001
12.43	0.0001
12.53	0.0002
12.7	0.0001
12.71	0.0001
12.74	0.0002
12.85	0.0001
13.23	0.0001
13.37	0.0002
13.86	0.0002
14.18	0.0001
14.34	0.0001
14.41	0.0001
14.42	0.0001
15.99	0.0001
16.06	0.0001
17.14	0.0001
17.35	0.0001
17.56	0.0001
18.12	0.0002
18.15	0.0001
18.29	0.0001
18.44	0.0001
18.64	0.0001
18.92	0.0001
18.99	0.0001
19.83	0.0001
20.7	0.0001
20.84	0.0001
20.98	0.0001
21.33	0.0002
21.78	0.0001
21.93	0.0001
24.23	0.0001
24.65	0.0001
25.17	0.0001
25.83	0.0001
30.06	0.0001
30.61	0.0001
32.29	0.0001
33.69	0.0001
33.93	0.0001
34.21	0.0001
36.76	0.0001
37.03	0.0001
38.44	0.0001
39.55	0.0001
42.48	0.0001
57.39	0.0001
78.82	0.0001
86.61	0.0001
90.1	0.0001
