3.73	0.002
3.74	0.0014
3.77	0.0118
3.78	0.0001
3.8	0.0014
3.81	0.0016
3.83	0.0002
3.84	0.0366
3.87	0.0695
3.88	0.0721
3.9	0.0038
3.91	0.1389
3.94	0.0377
3.95	0.0304
3.97	0.0013
3.98	0.0334
4.01	0.0214
4.02	0.0172
4.04	0.002
4.05	0.0356
4.08	0.0209
4.09	0.0151
4.11	0.003
4.12	0.0315
4.15	0.0156
4.16	0.011
4.18	0.0018
4.19	0.0216
4.22	0.0165
4.23	0.0124
4.25	0.0037
4.26	0.0218
4.29	0.0794
4.3	0.0512
4.32	0.0196
4.33	0.1349
4.36	0.0004
4.37	0.0005
4.4	0.0002
4.43	0.0004
4.46	0.0002
4.47	0.0003
4.5	0.0004
4.53	0.0001
4.54	0.0004
4.57	0.0004
4.58	0.0003
4.6	0.0001
4.61	0.0002
4.64	0.0002
4.65	0.0003
4.67	0.0001
4.68	0.0002
4.71	0.0005
4.72	0.0003
4.74	0.0001
4.75	0.0004
4.78	0.0004
4.81	0.0002
4.82	0.0005
4.85	0.0008
4.86	0.0001
4.88	0.0003
4.89	0.0003
4.92	0.0004
4.93	0.0003
4.95	0.0002
4.96	0.0003
4.99	0.0002
5.02	0.0001
5.03	0.0003
5.06	0.0004
5.09	0.0001
5.1	0.0002
5.13	0.0002
5.16	0.0002
5.17	0.0001
5.2	0.0001
5.21	0.0001
5.23	0.0001
5.24	0.0001
5.27	0.0002
5.28	0.0001
5.3	0.0002
5.31	0.0001
5.34	0.0001
5.37	0.0001
5.41	0.0003
5.44	0.0002
5.45	0.0001
5.48	0.0002
5.55	0.0001
5.65	0.0001
5.89	0.0001
5.9	0.0001
5.94	0.0001
5.97	0.0001
6.04	0.0001
6.36	0.0001
6.49	0.0001
6.52	0.0001
6.56	0.0001
6.77	0.0001
6.99	0.0001
7.19	0.0002
7.33	0.0001
7.37	0.0001
7.85	0.0001
7.96	0.0001
8.03	0.0001
8.34	0.0001
8.37	0.0001
8.63	0.0001
9.15	0.0001
10.47	0.0001
10.51	0.0001
10.71	0.0001
10.82	0.0001
11.42	0.0001
11.48	0.0001
11.66	0.0001
12.32	0.0001
12.43	0.0001
13.37	0.0001
14.17	0.0001
14.25	0.0001
15.88	0.0001
16.51	0.0001
18.47	0.0001
18.64	0.0001
19.69	0.0001
20.25	0.0001
20.56	0.0001
21.01	0.0001
21.02	0.0001
21.05	0.0001
21.36	0.0001
21.44	0.0001
21.57	0.0001
23.29	0.0001
23.63	0.0001
24.86	0.0001
25.38	0.0001
26.4	0.0001
26.46	0.0001
28.94	0.0001
29.61	0.0001
29.67	0.0001
30.75	0.0001
32.54	0.0001
32.98	0.0001
36.45	0.0001
37.28	0.0001
40.56	0.0001
48.11	0.0001
50.33	0.0001
50.52	0.0001
50.58	0.0001
50.83	0.0001
58.34	0.0001
60.14	0.0001
61.58	0.0001
63.12	0.0001
65.07	0.0001
124.94	0.0001
139.56	0.0001
186.13	0.0001
190.46	0.0001
225.76	0.0001
393.14	0.0001
