38.83	0.0357
38.84	0.1066
38.85	0.0004
38.87	0.0001
38.9	0.0001
39.38	0.0002
39.39	0.0163
39.4	0.0613
39.41	0.0034
39.42	0.0015
39.43	0.0022
39.44	0.0012
39.45	0.0006
39.46	0.0003
39.47	0.0002
39.48	0.0006
39.49	0.0004
39.56	0.0001
39.58	0.0001
39.6	0.0001
39.61	0.0001
39.63	0.0001
39.64	0.0002
39.66	0.0003
39.68	0.0003
39.69	0.0001
39.71	0.0001
39.72	0.0003
39.73	0.0002
39.74	0.0001
39.76	0.0001
39.77	0.0003
39.78	0.0001
39.8	0.0001
39.81	0.0001
40.35	0.0001
40.46	0.0001
40.52	0.0002
40.67	0.0001
40.68	0.0001
41	0.0001
43.45	0.0001
45.23	0.1705
45.24	0.2446
45.25	0.0007
45.26	0.0001
45.27	0.0001
45.28	0.0001
45.29	0.0001
45.3	0.0001
45.31	0.0001
45.59	0.0001
45.78	0.0033
45.79	0.098
45.8	0.19
45.81	0.01
45.82	0.0083
45.83	0.009
45.84	0.0072
45.85	0.0037
45.86	0.0018
45.87	0.0009
45.88	0.0007
45.89	0.0001
45.9	0.0002
45.93	0.0002
45.95	0.0001
45.98	0.0002
46	0.0003
46.01	0.0001
46.02	0.0001
46.03	0.0002
46.04	0.0008
46.05	0.001
46.06	0.0007
46.07	0.0005
46.08	0.0006
46.09	0.0008
46.1	0.0008
46.11	0.0006
46.12	0.0011
46.13	0.0005
46.14	0.0005
46.15	0.0001
46.16	0.0011
46.17	0.0002
46.18	0.0001
46.19	0.0005
46.2	0.0003
46.21	0.0005
46.23	0.0001
46.27	0.0001
46.28	0.0001
46.92	0.0002
46.94	0.0002
46.95	0.0001
46.96	0.0001
46.99	0.0003
47.07	0.0001
47.13	0.0002
47.14	0.0001
47.17	0.0001
47.2	0.0001
47.22	0.0001
47.28	0.0001
47.38	0.0001
47.6	0.0001
48.07	0.0001
48.3	0.0001
48.31	0.0001
49.09	0.0001
49.15	0.0001
49.29	0.0001
49.59	0.0001
49.83	0.0001
50.1	0.0001
50.16	0.0001
50.89	0.0001
51.37	0.0001
51.66	0.0001
68.06	0.0001
69.48	0.0001
